4155711644401329280  21.02707   0.25283    2.79 12.229  0.112  0.21 0.2  1 Gaia_DR3 8.74  0.015
4154904048792177664  21.30149  -0.82485    2.8  12.235  0.19   0.21 0.2  1 P21      8.71  0.015
4155020566971108224  21.62932  -0.82631    1.85 11.332  0.05   0.13 0.01 0 Gaia_DR3 7.901 0.007
4156041390499357056  21.68348   1.09606   11.71 15.342  0.209  0.25 0.2  1 P21      8.196 0.015
4154758024243120640  21.89646  -2.20399    1.99 11.491  0.125  0.17 0.2  1 Gaia_DR3 8.002 0.015
4155514178988015616  22.69182  -0.82917    1.77 11.24   0.178  0.16 0.2  1 Gaia_DR3 7.698 0.015
4156360424971735808  22.9698    0.12493    1.7  11.147  0.117  0.16 0.2  1 Gaia_DR3 7.87  0.015
4155550943909053696  23.16435  -0.94254    1.96 11.464  0.11   0.17 0.2  1 Gaia_DR3 8.049 0.015
4202178586380214144  23.56279  -5.79309   12.32 15.453  0.131  0.21 0.2  1 P21      8.541 0.015
4156450099578283776  23.96406  -0.85832    1.8  11.279  0.177  0.16 0.2  1 Gaia_DR3 7.761 0.015
4156512638614879104  23.96915  -0.46719    2.01 11.517  0.111  0.17 0.2  1 Gaia_DR3 7.999 0.015
4156537721224120832  24.11004  -0.2283     2.02 11.532  0.122  0.17 0.2  1 Gaia_DR3 7.692 0.015
4160906424545920128  24.22707   2.77174   20.53 16.562  0.116 -0.19 0.2  1 P21      8.15  0.015
4251790264655670272  24.54483  -1.67955    9.1  14.795  0.127  0.31 0.2  1 Gaia_DR3 7.524 0.015
4256205800271391488  24.91023   1.83664   26.88 17.147  0.194 -0.53 0.2  1 Gaia_DR3 7.636 0.016
4203453538792275712  25.14579  -4.50538   28.17 17.249  0.214 -0.59 0.2  1 P21      8.697 0.016
4251917636212432384  25.17357  -1.81474    1.07 10.137  0.034  0.05 0.01 0 Gaia_DR3 8.057 0.007
4253017873709602304  25.33785  -0.09213    0.2   6.55   0.05   0.09 0.01 0 Gaia_DR3 8.213 0.007
4256246211658050048  25.48427   1.58357    8.69 14.696  0.129  0.31 0.2  1 Gaia_DR3 8.145 0.015
4253056116099396864  25.74032  -0.20679    2.67 12.134  0.12   0.2  0.2  1 Gaia_DR3 7.717 0.015
4257169212984100352  25.89344   2.10648    1.81 11.29   0.143  0.16 0.2  1 Gaia_DR3 7.754 0.015
4257270058807861120  26.26826   2.78098   22.34 16.746  0.184 -0.3  0.2  1 Gaia_DR3 8.281 0.015
4253460113583096320  26.35478  -0.2299     2.98 12.369  0.111  0.06 0.17 0 Gaia_DR3 7.66  0.013
4252368406036530688  26.35555  -2.31367    2.87 12.29   0.116  0.2  0.2  1 Gaia_DR3 7.788 0.015
4256467552765653376  26.43739  -0.11889    3.55 12.75   0.213  0.23 0.2  1 P21      7.41  0.015
4253472311292427520  26.61064  -0.31349    3.8  12.9    0.135  0.24 0.2  1 Gaia_DR3 7.969 0.015
4256464464696335616  26.6376    1.7209     1.73 11.186  0.11   0.15 0.2  1 Gaia_DR3 7.999 0.015
4253435825622331392  26.78609  -0.77234    2.99 12.378  0.125  0.21 0.2  1 Gaia_DR3 7.696 0.015
4270758837400941440  27.02802   6.02263   24.0  16.901  0.135 -0.38 0.2  1 Gaia_DR3 8.204 0.015
