vxbin,vybin,vzbin,n_quality
28,-12,-20,2
28,-12,-13,1
28,-12,-12,7
28,-12,-11,1
28,-12,-10,2
28,-12,-8,8
28,-12,-7,11
28,-12,-6,4
28,-12,-5,18
28,-12,-4,13
28,-12,-3,17
28,-12,-2,21
28,-12,-1,4
28,-12,0,10
28,-12,1,8
28,-12,2,24
28,-12,3,12
28,-12,4,12
28,-12,5,10
28,-12,6,21
28,-12,7,10
28,-12,8,7
28,-12,9,13
28,-12,10,5
28,-12,11,5
28,-12,12,6
28,-12,13,2
28,-12,14,3
28,-12,15,3
28,-12,16,9
28,-12,17,3
28,-12,18,2
28,-12,19,1
28,-12,20,1
28,-12,23,2
28,-12,24,1
28,-12,42,2
28,-12,43,1
28,-11,-42,1
28,-11,-40,1
28,-11,-38,1
28,-11,-36,1
28,-11,-35,1
28,-11,-33,1
28,-11,-29,2
28,-11,-28,1
28,-11,-27,1
28,-11,-25,5
28,-11,-24,3
28,-11,-23,3
28,-11,-22,1
28,-11,-21,5
28,-11,-20,8
28,-11,-19,2
28,-11,-18,3
28,-11,-12,1
28,-11,-11,12
28,-11,-10,8
28,-11,-9,4
28,-11,-8,5
28,-11,-7,7
28,-11,-6,11
28,-11,-5,23
28,-11,-4,12
28,-11,-3,10
28,-11,-2,12
28,-11,-1,3
28,-11,0,25
28,-11,1,27
28,-11,2,27
28,-11,3,15
28,-11,4,13
28,-11,5,27
28,-11,6,18
28,-11,7,13
28,-11,8,21
28,-11,9,11
28,-11,10,14
28,-11,11,10
28,-11,12,7
28,-11,13,4
28,-11,14,6
28,-11,15,10
28,-11,16,3
28,-11,17,7
28,-11,18,1
28,-11,21,1
28,-11,22,1
28,-11,38,1
28,-11,49,1
28,-10,-32,2
28,-10,-31,1
28,-10,-30,2
28,-10,-29,2
28,-10,-27,2
28,-10,-26,1
28,-10,-25,3
28,-10,-24,4
28,-10,-23,5
28,-10,-22,1
28,-10,-21,7
28,-10,-20,3
28,-10,-19,4
28,-10,-18,2
28,-10,-17,4
28,-10,-16,2
28,-10,-10,16
28,-10,-9,13
28,-10,-8,7
28,-10,-7,6
28,-10,-6,26
28,-10,-5,15
28,-10,-4,18
28,-10,-3,18
